Energy,Time,Temperature,Voltage,N_core,Seq_frac,Barrier,CPU_Util,Memory_MB
1.957764,0.012509,35.00,6.778,32,0.00,0,100.0,3.9
2.057678,0.013149,36.00,6.778,31,0.00,0,100.0,4.1
2.142090,0.013217,35.00,6.778,30,0.00,0,100.0,4.1
2.124878,0.014814,35.00,5.591,29,0.00,0,100.0,4.1
2.035828,0.013929,36.00,6.778,28,0.00,0,100.0,4.1
2.126099,0.014924,36.00,6.778,27,0.00,0,100.0,4.1
2.114746,0.014935,36.00,5.591,26,0.00,0,100.0,4.1
2.429382,0.016459,36.00,5.591,25,0.00,0,100.0,4.1
2.197327,0.015999,36.00,5.591,24,0.00,0,100.0,4.1
2.437927,0.017302,37.00,6.778,23,0.00,0,100.0,4.1
2.683411,0.017325,36.00,5.591,22,0.00,0,100.0,4.1
2.497253,0.018641,36.00,6.778,21,0.00,0,100.0,4.1
2.765015,0.019415,37.00,5.570,20,0.00,0,100.0,4.1
2.515381,0.019859,36.00,5.591,19,0.00,0,100.0,4.1
2.632141,0.020917,37.00,5.570,18,0.00,0,100.0,4.1
2.785217,0.022492,37.00,6.758,17,0.00,0,100.0,4.1
3.020691,0.023792,37.00,5.591,16,0.00,0,100.0,4.1
3.051208,0.024854,37.00,6.758,15,0.00,0,100.0,4.1
3.256470,0.026588,37.00,6.758,14,0.00,0,100.0,4.1
3.286499,0.028558,37.00,6.758,13,0.00,0,100.0,4.1
3.657227,0.030862,37.00,6.758,12,0.00,0,100.0,4.1
3.811218,0.033607,38.00,5.570,11,0.00,0,100.0,4.1
4.039001,0.036971,38.00,5.570,10,0.00,0,100.0,4.1
4.467041,0.041013,38.00,5.570,9,0.00,0,100.0,4.1
4.903992,0.045942,38.00,6.778,8,0.00,0,100.0,4.1
5.418823,0.052492,37.00,5.570,7,0.00,0,100.0,4.1
6.283569,0.061120,38.00,6.758,6,0.00,0,100.0,4.1
7.198364,0.073363,38.00,5.570,5,0.00,0,100.0,4.1
8.891846,0.091539,38.00,6.758,4,0.00,0,100.0,4.1
11.711609,0.122029,38.00,6.758,3,0.00,0,100.0,4.1
17.202698,0.183108,38.00,5.570,2,0.00,0,100.0,4.1
33.826172,0.365473,38.00,5.570,1,0.00,0,100.0,4.1
2.056946,0.012396,38.00,6.758,32,0.00,0,100.0,4.1
2.110413,0.014148,37.00,5.570,31,0.00,0,100.0,4.1
2.017944,0.013248,37.00,5.570,30,0.00,0,100.0,4.1
2.110718,0.013769,38.00,6.758,29,0.00,0,100.0,4.1
