Energy,Time,Temperature,Voltage,N_core,Seq_frac,Barrier,CPU_Util,Memory_MB
2.776535,0.083747,33.00,7.624,6,0.00,0,100.0,2.2
3.205688,0.100542,34.00,7.624,5,0.00,0,100.0,2.3
3.577972,0.125366,35.00,7.624,4,0.00,0,100.0,2.3
4.423569,0.166932,36.00,7.665,3,0.00,0,100.0,2.3
6.038223,0.250405,36.00,7.624,2,0.00,0,100.0,2.3
8.620193,0.400529,36.00,7.665,1,0.00,0,100.0,2.3
2.893860,0.083778,36.00,7.624,6,0.00,0,100.0,2.3
3.103897,0.100473,36.00,7.624,5,0.00,0,100.0,2.3
3.483017,0.125378,35.00,7.624,4,0.00,0,100.0,2.3
4.421082,0.166995,35.00,7.624,3,0.00,0,100.0,2.3
5.976669,0.250481,36.00,7.624,2,0.00,0,100.0,2.3
8.655151,0.400536,36.00,7.624,1,0.00,0,100.0,2.3
2.871475,0.083814,36.00,7.624,6,0.00,0,100.0,2.3
3.126358,0.100436,36.00,7.624,5,0.00,0,100.0,2.3
3.514877,0.125302,35.00,7.624,4,0.00,0,100.0,2.3
4.398743,0.167014,35.00,7.624,3,0.00,0,100.0,2.3
5.979630,0.250375,37.00,7.624,2,0.00,0,100.0,2.3
8.614243,0.400551,35.00,7.624,1,0.00,0,100.0,2.3
2.774216,0.083850,36.00,7.624,6,0.00,0,100.0,2.3
3.099075,0.100406,35.00,7.624,5,0.00,0,100.0,2.3
3.541046,0.125244,35.00,7.624,4,0.00,0,100.0,2.3
4.431229,0.166969,35.00,7.665,3,0.00,0,100.0,2.3
5.442017,0.225321,36.00,7.665,2,0.00,0,100.0,2.3
8.633774,0.400469,36.00,7.665,1,0.00,0,100.0,2.3
2.838959,0.083763,35.00,7.665,6,0.00,0,100.0,2.3
3.157593,0.100363,35.00,7.706,5,0.00,0,100.0,2.3
3.561737,0.125344,35.00,7.706,4,0.00,0,100.0,2.3
4.418076,0.166985,35.00,7.665,3,0.00,0,100.0,2.3
5.925583,0.250348,36.00,7.665,2,0.00,0,100.0,2.3
10.765503,0.500587,36.00,7.706,1,0.00,0,100.0,2.3
2.799622,0.083742,36.00,7.665,6,0.00,0,100.0,2.3
3.177292,0.100379,35.00,7.665,5,0.00,0,100.0,2.3
3.559662,0.125277,36.00,7.665,4,0.00,0,100.0,2.3
4.392014,0.166962,36.00,7.665,3,0.00,0,100.0,2.3
5.989899,0.250395,35.00,7.788,2,0.00,0,100.0,2.3
8.610382,0.400492,35.00,7.665,1,0.00,0,100.0,2.3
2.776169,0.083714,37.00,7.665,6,0.00,0,100.0,2.3
3.081345,0.100338,35.00,7.665,5,0.00,0,100.0,2.3
3.606323,0.125245,35.00,7.665,4,0.00,0,100.0,2.3
4.432632,0.166970,36.00,7.665,3,0.00,0,100.0,2.3
5.990341,0.250395,35.00,7.665,2,0.00,0,100.0,2.3
8.629837,0.400483,36.00,7.665,1,0.00,0,100.0,2.3
2.697739,0.083778,36.00,7.665,6,0.00,0,100.0,2.3
3.205048,0.100350,36.00,7.624,5,0.00,0,100.0,2.3
3.576538,0.125255,37.00,7.624,4,0.00,0,100.0,2.3
4.382278,0.166986,36.00,7.624,3,0.00,0,100.0,2.3
5.391296,0.225324,38.00,7.665,2,0.00,0,100.0,2.3
10.779404,0.500547,36.00,7.624,1,0.00,0,100.0,2.3
2.823547,0.083762,36.00,7.624,6,0.00,0,100.0,2.3
3.102371,0.100420,35.00,7.624,5,0.00,0,100.0,2.3
3.608917,0.125329,36.00,7.624,4,0.00,0,100.0,2.3
4.471588,0.166996,36.00,7.665,3,0.00,0,100.0,2.3
5.922821,0.250372,37.00,7.583,2,0.00,0,100.0,2.3
10.736374,0.500547,36.00,7.624,1,0.00,0,100.0,2.3
2.852127,0.083821,37.00,7.624,6,0.00,0,100.0,2.3
3.128738,0.100429,36.00,7.583,5,0.00,0,100.0,2.3
3.635147,0.125370,36.00,7.624,4,0.00,0,100.0,2.3
4.353775,0.167058,37.00,7.624,3,0.00,0,100.0,2.3
6.042984,0.250396,35.00,7.624,2,0.00,0,100.0,2.3
9.694748,0.450571,37.00,7.665,1,0.00,0,100.0,2.3
2.838791,0.083805,36.00,7.624,6,0.00,0,100.0,2.3
3.128815,0.100410,35.00,7.624,5,0.00,0,100.0,2.3
3.637878,0.125325,36.00,7.624,4,0.00,0,100.0,2.3
4.344131,0.167022,37.00,7.624,3,0.00,0,100.0,2.3
5.933273,0.250397,35.00,7.624,2,0.00,0,100.0,2.3
10.767731,0.500582,36.00,7.624,1,0.00,0,100.0,2.3
2.735855,0.083794,36.00,7.665,6,0.00,0,100.0,2.3
3.100372,0.100403,36.00,7.624,5,0.00,0,100.0,2.3
3.578278,0.125261,36.00,7.624,4,0.00,0,100.0,2.3
4.424576,0.167007,37.00,7.665,3,0.00,0,100.0,2.3
5.950836,0.250546,36.00,7.583,2,0.00,0,100.0,2.3
10.857956,0.500625,37.00,7.829,1,0.00,0,100.0,2.3
2.833008,0.083751,35.00,7.624,6,0.00,0,100.0,2.3
2.788467,0.090284,37.00,7.665,5,0.00,0,100.0,2.3
3.520462,0.125278,35.00,7.665,4,0.00,0,100.0,2.3
4.437943,0.167007,35.00,7.665,3,0.00,0,100.0,2.3
5.426117,0.225384,35.00,7.665,2,0.00,0,100.0,2.3
