Energy,Time,Temperature,Voltage,N_core,Seq_frac,Barrier,CPU_Util,Memory_MB
2.081482,0.012528,35.0,6.799,32,0.0,0,100.0,0.8
2.053406,0.012973,36.0,6.799,31,0.0,0,100.0,2.3
2.212219,0.01435,36.0,6.799,30,0.0,0,100.0,2.3
2.118286,0.013655,36.0,6.799,29,0.0,0,100.0,2.3
2.202942,0.014005,36.0,6.799,28,0.0,0,100.0,2.3
2.156311,0.014798,36.0,6.799,27,0.0,0,100.0,2.3
2.208679,0.014957,36.0,6.799,26,0.0,0,100.0,2.3
2.742676,0.018444,36.0,6.799,25,0.0,0,100.0,2.3
2.45166,0.016851,36.0,6.799,24,0.0,0,100.0,2.3
2.52832,0.017321,36.0,6.799,23,0.0,0,100.0,2.3
2.436768,0.017451,37.0,6.778,22,0.0,0,100.0,2.3
2.755249,0.020034,37.0,6.778,21,0.0,0,100.0,2.3
2.671204,0.018947,37.0,6.778,20,0.0,0,100.0,2.3
2.640503,0.020012,37.0,6.778,19,0.0,0,100.0,2.3
2.736633,0.020974,37.0,6.778,18,0.0,0,100.0,2.3
3.160278,0.024533,37.0,6.778,17,0.0,0,100.0,2.3
3.496643,0.02539,37.0,6.778,16,0.0,0,100.0,2.3
3.157593,0.024943,38.0,6.778,15,0.0,0,100.0,2.3
3.881897,0.02769,38.0,6.778,14,0.0,0,100.0,2.3
3.658386,0.030331,39.0,6.778,13,0.0,0,100.0,2.3
3.804443,0.031088,38.0,6.778,12,0.0,0,100.0,2.3
3.973816,0.033608,38.0,6.778,11,0.0,0,100.0,2.3
4.893005,0.03695,38.0,6.778,10,0.0,0,100.0,2.3
4.569519,0.041952,38.0,6.778,9,0.0,0,100.0,2.3
5.481018,0.046119,39.0,6.778,8,0.0,0,100.0,2.3
5.615051,0.052415,39.0,6.778,7,0.0,0,100.0,2.3
6.680054,0.061787,39.0,6.778,6,0.0,0,100.0,2.3
7.819946,0.073286,39.0,6.778,5,0.0,0,100.0,2.3
9.495728,0.091504,39.0,6.778,4,0.0,0,100.0,2.3
12.116577,0.121829,39.0,6.778,3,0.0,0,100.0,2.3
17.473389,0.182602,39.0,6.778,2,0.0,0,100.0,2.3
34.855591,0.365003,39.0,6.778,1,0.0,0,100.0,2.3
2.152222,0.012492,39.0,6.778,32,0.0,0,100.0,2.3
2.116394,0.013012,38.0,6.778,31,0.0,0,100.0,2.3
2.12738,0.013248,37.0,6.778,30,0.0,0,100.0,2.4
2.179138,0.01371,38.0,6.778,29,0.0,0,100.0,2.4
2.281311,0.015727,37.0,6.778,28,0.0,0,100.0,2.4
2.247192,0.014452,37.0,6.778,27,0.0,0,100.0,2.4
2.349548,0.014928,38.0,6.778,26,0.0,0,100.0,2.4
2.300049,0.015496,37.0,6.778,25,0.0,0,100.0,2.4
2.3526,0.016088,37.0,6.778,24,0.0,0,100.0,2.4
2.480835,0.016683,38.0,6.778,23,0.0,0,100.0,2.4
2.583923,0.018459,38.0,6.778,22,0.0,0,100.0,2.4
2.660278,0.020543,38.0,6.778,21,0.0,0,100.0,2.4
2.78009,0.021664,37.0,6.778,20,0.0,0,100.0,2.4
2.637024,0.020018,38.0,5.488,19,0.0,0,100.0,2.4
2.593262,0.021004,38.0,6.778,18,0.0,0,100.0,2.4
2.839233,0.02209,38.0,6.778,17,0.0,0,100.0,2.4
3.121338,0.023552,39.0,6.778,16,0.0,0,100.0,2.4
3.373047,0.025287,39.0,6.778,15,0.0,0,100.0,2.4
3.57135,0.026937,39.0,6.778,14,0.0,0,100.0,2.4
4.266235,0.030339,39.0,6.778,13,0.0,0,100.0,2.4
3.708191,0.030867,39.0,6.778,12,0.0,0,100.0,2.4
4.199219,0.035,39.0,6.778,11,0.0,0,100.0,2.4
4.307678,0.038138,39.0,6.778,10,0.0,0,100.0,2.4
5.019165,0.042061,39.0,6.778,9,0.0,0,100.0,2.4
5.613953,0.046077,39.0,6.778,8,0.0,0,100.0,2.4
6.151428,0.052469,39.0,6.778,7,0.0,0,100.0,2.4
6.313232,0.06175,39.0,6.778,6,0.0,0,100.0,2.4
7.879272,0.073264,39.0,6.778,5,0.0,0,100.0,2.4
9.098694,0.09172,40.0,6.778,4,0.0,0,100.0,2.4
12.213135,0.122038,39.0,6.778,3,0.0,0,100.0,2.4
17.838379,0.182629,39.0,6.778,2,0.0,0,100.0,2.4
34.651611,0.364987,39.0,6.778,1,0.0,0,100.0,2.4
2.119751,0.012673,39.0,6.778,32,0.0,0,100.0,2.4
2.309509,0.014955,38.0,6.778,31,0.0,0,100.0,2.4
2.395203,0.015735,38.0,6.778,30,0.0,0,100.0,2.4
2.391907,0.016148,38.0,6.778,29,0.0,0,100.0,2.4
2.298523,0.013991,38.0,6.778,28,0.0,0,100.0,2.4
2.342224,0.016293,38.0,6.778,27,0.0,0,100.0,2.4
2.284851,0.014922,38.0,6.778,26,0.0,0,100.0,2.4
2.329834,0.015454,38.0,6.778,25,0.0,0,100.0,2.4
