Energy,Time,Temperature,Voltage,N_core,Seq_frac,Barrier,CPU_Util,Memory_MB
2.462250,0.084102,54.00,7.665,6,0.00,0,100.0,2.2
3.006760,0.100653,52.00,7.747,5,0.00,0,100.0,2.3
3.371017,0.125634,51.00,6.558,4,0.00,0,100.0,2.3
4.496414,0.167652,51.00,6.558,3,0.00,0,100.0,2.3
6.038422,0.251359,51.00,6.558,2,0.00,0,100.0,2.3
9.625946,0.401295,52.00,7.665,1,0.00,0,100.0,2.3
2.435150,0.083931,51.00,6.558,6,0.00,0,100.0,2.3
2.975601,0.100645,52.00,7.747,5,0.00,0,100.0,2.3
3.392746,0.125769,50.00,7.747,4,0.00,0,100.0,2.3
4.464188,0.167433,51.00,7.747,3,0.00,0,100.0,2.3
5.305206,0.225849,51.00,7.747,2,0.00,0,100.0,2.3
9.665878,0.401502,52.00,7.706,1,0.00,0,100.0,2.3
2.462051,0.083901,51.00,7.747,6,0.00,0,100.0,2.3
2.980896,0.100773,52.00,7.747,5,0.00,0,100.0,2.3
3.371613,0.125681,51.00,7.747,4,0.00,0,100.0,2.3
4.427292,0.167368,51.00,7.706,3,0.00,0,100.0,2.3
6.063858,0.251259,51.00,7.747,2,0.00,0,100.0,2.3
12.208160,0.502444,51.00,7.747,1,0.00,0,100.0,2.3
2.432648,0.083907,51.00,7.788,6,0.00,0,100.0,2.3
2.981125,0.100675,53.00,7.747,5,0.00,0,100.0,2.3
3.401474,0.125750,51.00,7.747,4,0.00,0,100.0,2.3
4.483307,0.167477,50.00,7.747,3,0.00,0,100.0,2.3
5.306274,0.225984,52.00,7.747,2,0.00,0,100.0,2.3
12.065109,0.501335,52.00,7.747,1,0.00,0,100.0,2.3
2.444611,0.083869,51.00,7.747,6,0.00,0,100.0,2.3
3.007401,0.100708,52.00,7.747,5,0.00,0,100.0,2.3
3.398407,0.125793,51.00,7.665,4,0.00,0,100.0,2.3
4.495087,0.167420,51.00,7.788,3,0.00,0,100.0,2.3
5.306870,0.225875,50.00,7.747,2,0.00,0,100.0,2.3
12.094757,0.501482,51.00,7.747,1,0.00,0,100.0,2.3
2.455383,0.083915,51.00,7.747,6,0.00,0,100.0,2.3
2.906754,0.100702,51.00,7.788,5,0.00,0,100.0,2.3
3.370590,0.125549,51.00,7.747,4,0.00,0,100.0,2.3
4.423462,0.167561,51.00,7.747,3,0.00,0,100.0,2.3
5.284058,0.225883,52.00,7.706,2,0.00,0,100.0,2.3
9.660873,0.401594,52.00,7.665,1,0.00,0,100.0,2.3
2.420334,0.083903,50.00,7.747,6,0.00,0,100.0,2.3
2.931656,0.100679,51.00,7.747,5,0.00,0,100.0,2.3
3.384415,0.125784,50.00,7.706,4,0.00,0,100.0,2.3
4.467972,0.167497,50.00,7.706,3,0.00,0,100.0,2.3
6.057129,0.251290,51.00,7.747,2,0.00,0,100.0,2.3
12.062698,0.501831,51.00,7.747,1,0.00,0,100.0,2.3
2.482224,0.083912,51.00,7.706,6,0.00,0,100.0,2.3
2.980530,0.100693,51.00,7.706,5,0.00,0,100.0,2.3
3.329498,0.125550,51.00,7.747,4,0.00,0,100.0,2.3
4.481033,0.167464,52.00,7.665,3,0.00,0,100.0,2.3
5.796341,0.251112,50.00,7.706,2,0.00,0,100.0,2.3
12.100800,0.502571,52.00,7.747,1,0.00,0,100.0,2.3
2.463028,0.083946,52.00,7.706,6,0.00,0,100.0,2.3
2.983047,0.100702,52.00,7.706,5,0.00,0,100.0,2.3
3.393448,0.125649,51.00,7.747,4,0.00,0,100.0,2.3
4.579865,0.167582,51.00,7.747,3,0.00,0,100.0,2.3
5.984055,0.250853,51.00,7.788,2,0.00,0,100.0,2.3
12.573654,0.501896,52.00,7.747,1,0.00,0,100.0,2.3
2.580170,0.084136,51.00,7.788,6,0.00,0,100.0,2.3
3.378647,0.100789,51.00,7.788,5,0.00,0,100.0,2.3
3.542374,0.125719,51.00,7.706,4,0.00,0,100.0,2.3
4.683151,0.167745,51.00,7.829,3,0.00,0,100.0,2.3
6.366699,0.251395,51.00,7.788,2,0.00,0,100.0,2.3
10.161575,0.402670,50.00,7.706,1,0.00,0,100.0,2.3
2.522659,0.083899,51.00,7.706,6,0.00,0,100.0,2.3
2.981949,0.100671,51.00,7.788,5,0.00,0,100.0,2.3
3.370895,0.125766,52.00,7.747,4,0.00,0,100.0,2.3
4.444382,0.167430,51.00,7.706,3,0.00,0,100.0,2.3
5.756851,0.250904,52.00,7.706,2,0.00,0,100.0,2.3
12.073441,0.501932,51.00,7.706,1,0.00,0,100.0,2.3
2.465942,0.083941,51.00,7.788,6,0.00,0,100.0,2.3
2.985138,0.100763,52.00,7.706,5,0.00,0,100.0,2.3
3.399933,0.125598,51.00,7.829,4,0.00,0,100.0,2.3
4.591446,0.167544,51.00,7.706,3,0.00,0,100.0,2.3
6.202393,0.251450,51.00,7.706,2,0.00,0,100.0,2.3
12.546661,0.501793,51.00,7.788,1,0.00,0,100.0,2.3
2.451065,0.083888,51.00,7.788,6,0.00,0,100.0,2.3
3.013412,0.100855,52.00,7.788,5,0.00,0,100.0,2.3
3.547501,0.125641,51.00,7.788,4,0.00,0,100.0,2.3
4.607635,0.167393,50.00,7.788,3,0.00,0,100.0,2.3
6.229385,0.251216,52.00,7.747,2,0.00,0,100.0,2.3
11.926071,0.475954,52.00,7.788,1,0.00,0,100.0,2.3
2.452469,0.083947,52.00,7.747,6,0.00,0,100.0,2.3
2.957733,0.100696,50.00,7.706,5,0.00,0,100.0,2.3
3.340622,0.125615,51.00,7.747,4,0.00,0,100.0,2.3
4.426453,0.167550,52.00,7.788,3,0.00,0,100.0,2.3
5.900192,0.251062,52.00,7.747,2,0.00,0,100.0,2.3
12.104736,0.501628,53.00,7.747,1,0.00,0,100.0,2.3
2.444946,0.083898,51.00,7.747,6,0.00,0,100.0,2.3
2.984818,0.100752,52.00,7.747,5,0.00,0,100.0,2.3
3.393524,0.125600,51.00,7.747,4,0.00,0,100.0,2.3
4.519440,0.167614,51.00,7.788,3,0.00,0,100.0,2.3
6.065048,0.251362,51.00,7.747,2,0.00,0,100.0,2.3
9.666016,0.401375,51.00,7.706,1,0.00,0,100.0,2.3
2.347855,0.083829,51.00,7.829,6,0.00,0,100.0,2.3
2.935120,0.100548,52.00,7.747,5,0.00,0,100.0,2.3
3.393250,0.125802,51.00,7.747,4,0.00,0,100.0,2.3
4.444366,0.167412,51.00,7.706,3,0.00,0,100.0,2.3
5.726532,0.250791,52.00,7.788,2,0.00,0,100.0,2.3
