Energy,Time,Temperature,Voltage,N_core,Seq_frac,Barrier,CPU_Util,Memory_MB
2.095596,0.074093,65.00,9.469,4,0.00,0,100.0,2.9
2.229141,0.098755,67.00,9.469,3,0.00,0,100.0,2.9
2.461273,0.133311,64.00,9.428,2,0.00,0,100.0,2.9
3.249557,0.236778,64.00,9.469,1,0.00,0,100.0,2.9
2.003586,0.074012,65.00,9.633,4,0.00,0,100.0,2.9
2.293472,0.098740,67.00,9.469,3,0.00,0,100.0,2.9
2.786499,0.148026,64.00,9.633,2,0.00,0,100.0,2.9
3.711273,0.268080,62.00,9.469,1,0.00,0,100.0,2.9
2.052246,0.074166,63.00,9.469,4,0.00,0,100.0,2.9
2.280182,0.098770,62.00,9.428,3,0.00,0,100.0,2.9
2.269150,0.118440,62.00,9.469,2,0.00,0,100.0,2.9
3.261658,0.236785,62.00,9.469,1,0.00,0,100.0,2.9
1.971191,0.074116,64.00,9.469,4,0.00,0,100.0,2.9
2.299622,0.098739,67.00,9.264,3,0.00,0,100.0,2.9
2.789642,0.147999,67.00,8.526,2,0.00,0,100.0,2.9
3.296478,0.236750,62.00,9.633,1,0.00,0,100.0,2.9
1.966507,0.074057,64.00,9.469,4,0.00,0,100.0,2.9
2.368896,0.098744,66.00,9.469,3,0.00,0,100.0,2.9
2.531372,0.133260,61.00,9.428,2,0.00,0,100.0,2.9
3.264587,0.236757,62.00,9.633,1,0.00,0,100.0,2.9
1.817245,0.066682,63.00,9.469,4,0.00,0,100.0,2.9
2.083176,0.088895,67.00,9.469,3,0.00,0,100.0,2.9
2.808502,0.147960,62.00,9.428,2,0.00,0,100.0,2.9
4.058441,0.296022,62.00,9.633,1,0.00,0,100.0,2.9
2.013474,0.074144,63.00,9.469,4,0.00,0,100.0,2.9
2.323853,0.098745,63.00,9.428,3,0.00,0,100.0,2.9
2.736008,0.148088,62.00,9.428,2,0.00,0,100.0,2.9
4.032944,0.295901,62.00,9.633,1,0.00,0,100.0,2.9
2.057831,0.074071,64.00,9.469,4,0.00,0,100.0,2.9
2.224945,0.098754,68.00,9.633,3,0.00,0,100.0,2.9
2.522629,0.133246,62.00,9.428,2,0.00,0,100.0,2.9
3.676636,0.266382,62.00,9.428,1,0.00,0,100.0,2.9
1.997528,0.074048,63.00,9.469,4,0.00,0,100.0,2.9
2.247894,0.098671,67.00,9.469,3,0.00,0,100.0,2.9
2.799622,0.148033,68.00,9.469,2,0.00,0,100.0,2.9
3.898254,0.283081,61.00,9.469,1,0.00,0,100.0,2.9
2.071518,0.074192,62.00,9.469,4,0.00,0,100.0,2.9
2.096130,0.088883,61.00,9.633,3,0.00,0,100.0,2.9
2.263046,0.118477,61.00,9.428,2,0.00,0,100.0,2.9
3.278397,0.236736,61.00,9.633,1,0.00,0,100.0,2.9
