Energy,Time,Temperature,Voltage,N_core,Seq_frac,Barrier,CPU_Util,Memory_MB
2.531845,0.076392,46.00,8.444,6,0.00,0,100.0,3.7
3.042526,0.091517,47.00,6.804,5,0.00,0,100.0,3.9
3.412735,0.114432,47.00,6.804,4,0.00,0,100.0,3.9
4.545593,0.152461,48.00,8.403,3,0.00,0,100.0,3.9
6.024445,0.228369,47.00,8.485,2,0.00,0,100.0,3.9
10.792343,0.410576,48.00,8.403,1,0.00,0,100.0,3.9
2.405487,0.076352,47.00,6.804,6,0.00,0,100.0,3.9
3.003479,0.091553,47.00,6.845,5,0.00,0,100.0,3.9
3.404999,0.114491,47.00,6.804,4,0.00,0,100.0,3.9
4.581772,0.152077,48.00,6.804,3,0.00,0,100.0,3.9
5.334335,0.205490,47.00,8.403,2,0.00,0,100.0,3.9
11.984283,0.455812,46.00,8.485,1,0.00,0,100.0,3.9
2.519684,0.076369,47.00,8.485,6,0.00,0,100.0,3.9
2.963516,0.091465,47.00,8.485,5,0.00,0,100.0,3.9
3.412949,0.114236,47.00,8.485,4,0.00,0,100.0,3.9
4.483627,0.152306,47.00,8.526,3,0.00,0,100.0,3.9
5.448608,0.205413,46.00,8.485,2,0.00,0,100.0,3.9
10.828110,0.410400,48.00,8.567,1,0.00,0,100.0,3.9
2.501923,0.076392,47.00,8.485,6,0.00,0,100.0,3.9
3.026276,0.091451,47.00,8.485,5,0.00,0,100.0,3.9
3.496094,0.114165,47.00,8.485,4,0.00,0,100.0,3.9
4.633835,0.152281,46.00,8.526,3,0.00,0,100.0,3.9
6.181595,0.228203,47.00,8.526,2,0.00,0,100.0,3.9
12.143829,0.455623,47.00,8.526,1,0.00,0,100.0,3.9
2.559540,0.076442,47.00,8.526,6,0.00,0,100.0,3.9
2.991455,0.091464,47.00,8.485,5,0.00,0,100.0,3.9
3.341705,0.114203,47.00,8.485,4,0.00,0,100.0,3.9
4.532303,0.152337,46.00,8.485,3,0.00,0,100.0,3.9
6.022293,0.228511,48.00,8.485,2,0.00,0,100.0,3.9
10.985474,0.410495,47.00,8.485,1,0.00,0,100.0,3.9
2.472015,0.076325,47.00,8.485,6,0.00,0,100.0,3.9
3.023087,0.091435,48.00,8.485,5,0.00,0,100.0,3.9
3.364975,0.114181,47.00,8.485,4,0.00,0,100.0,3.9
4.498840,0.152208,46.00,8.526,3,0.00,0,100.0,3.9
6.036789,0.228468,47.00,8.526,2,0.00,0,100.0,3.9
10.347488,0.391339,47.00,8.485,1,0.00,0,100.0,3.9
2.454987,0.076359,48.00,8.485,6,0.00,0,100.0,3.9
3.025742,0.091472,48.00,8.485,5,0.00,0,100.0,3.9
3.438721,0.114260,47.00,8.485,4,0.00,0,100.0,3.9
4.493439,0.152381,47.00,8.526,3,0.00,0,100.0,3.9
6.043686,0.228511,47.00,8.485,2,0.00,0,100.0,3.9
13.130386,0.456381,46.00,8.526,1,0.00,0,100.0,3.9
2.544403,0.076270,47.00,8.526,6,0.00,0,100.0,3.9
2.997116,0.091476,47.00,8.608,5,0.00,0,100.0,3.9
3.374298,0.114281,47.00,8.526,4,0.00,0,100.0,3.9
4.568314,0.152292,47.00,8.485,3,0.00,0,100.0,3.9
6.185242,0.228258,48.00,8.526,2,0.00,0,100.0,3.9
9.652527,0.364832,48.00,8.608,1,0.00,0,100.0,3.9
2.430893,0.076408,47.00,8.485,6,0.00,0,100.0,3.9
2.927322,0.091450,47.00,8.608,5,0.00,0,100.0,3.9
3.411057,0.114285,46.00,8.485,4,0.00,0,100.0,3.9
4.530228,0.152203,47.00,8.485,3,0.00,0,100.0,3.9
